Hub State Indicator,Rowid Object,Prop Nm,Prop Area,Rjct Rsn Txt,Reject Record Status,MDM_PROP_ID,Src Geo Loc Typ,Geo Lat,Geo Long,Prim Ind,Conf Wght,Addr Line1,City Nm,County Id,State Prov Id,Postal Code,Country Id,Country Iso2,Country Iso3,Country Iso3 Id,Addr Status,Adr Mail Scr
1,4480104,Tiley Central Plaza Phase 1,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Tiley Central Plaza Phase 1, Source Complete Address: Intersection of Haide San Road and Houhai Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 天利中央广场1期, Source Complete Address: 海德三路与后海大道交汇处; 深圳; 中国",Ready For Review,T4480104,,,,,,Intersection of Haide San Road And Houhai Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480105,Top New Tower,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 铜牛国际大厦, Source Complete Address: 北京; 中国",Ready For Review,T4480105,,,,,,15 Guanghua Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480106,Guancheng Name Nathan Road,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Guancheng Name Nathan Road, Source Complete Address: Guangqumenwai Street; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 冠城名敦道, Source Complete Address: 广渠门外大街; 北京; 中国",Ready For Review,T4480106,,,,,,Guangqumenwai Street,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480107,Nanshan Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 南山大厦, Source Complete Address: 南海大道1065-1号; 深圳; 中国",Ready For Review,T4480107,,,,,,1065-1 Nanhai Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480108,Kingkey100 Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Kingkey100 Tower B, Source Complete Address: Shennan East Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 京基一百B座, Source Complete Address: 深南东路; 深圳; 中国",Ready For Review,T4480108,,,,,,Shen Nan East Road,Shenzhen,,Guangdong,518001,China,CN,CHN,156,VALID,4
1,4480109,Dignity Place,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Dignity Place, Source Complete Address: Hongqiao Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 银尊国际, Source Complete Address: 虹桥路; 上海; 中国",Ready For Review,T4480109,,,,,,Hongqiao Road,Shanghai,,Shanghai,200051,China,CN,CHN,156,VALID,4
1,4480110,Asia International Hotel,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 亚洲国际大酒店, Source Complete Address: 环市东路326号; 广州; 中国",Ready For Review,T4480110,,,,,,326 Huanshi East Road,Guangzhou,,Guangdong,510060,China,CN,CHN,156,INVALID,3
1,4480111,Cifi Century Square Building 2,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Cifi Century Square Building 2, Source Complete Address: Danba Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 旭辉世纪广场, Source Complete Address: 丹巴路; 上海; 中国",Ready For Review,T4480111,,,,,,Danba Road,Shanghai,,Shanghai,200333,China,CN,CHN,156,INVALID,2
1,4480112,The Blue Diamond Business Tower,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4480112,,,,,,1 Sheng Gu Zhong Road,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4480113,Capitamall's Minhang Plaza,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Capitamall's Minhang Plaza, Source Complete Address: Xin Song Road/Qi Xin Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 凯德龙之梦闵行广场, Source Complete Address: 莘松路（七莘路）; 上海; 中国",Ready For Review,T4480113,,,,,,Xin Song Road/Qi Xin Road,Shanghai,,Shanghai,201100,China,CN,CHN,156,INVALID,2
1,4480114,Zhongke Nano Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Zhongke Nano Building, Source Complete Address: Xuefu Road; Shenzhen; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 中科纳能研发中心, Source Complete Address: 深圳; 中国",Ready For Review,T4480114,,,,,,Xuefu Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480115,Lotus Center Zhangjiang,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Lotus Center Zhangjiang, Source Complete Address: Jinke Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 莲花广场, Source Complete Address: 金科路; 上海; 中国",Ready For Review,T4480115,,,,,,Jinke Road,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,2
1,4480116,Mapletree Business City Tower D,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Mapletree Business City Tower D, Source Complete Address: Qixin Road and Gudai Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 丰树商业城D座, Source Complete Address: 七莘路/顾戴路; 上海; 中国",Ready For Review,T4480116,,,,,,Qixin Road And Gudai Road,Shanghai,,Shanghai,201100,China,CN,CHN,156,INVALID,2
1,4480117,Zhongguancun Financial Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Zhongguancun Financial Center, Source Complete Address: 1 Nanjie of Haidian Town; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 中关村金融中心, Source Complete Address: 海淀镇南街1; 北京; 中国",Ready For Review,T4480117,,,,,,Haidian Town,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4480118,Hanwei International Plaza Phase II,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: Hanwei International Plaza Phase II, Source Complete Address: test; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 汉威国际广场二期, Source Complete Address: 北京; 中国",Ready For Review,T4480118,,,,,,,Beijing,,Beijing,102200,China,CN,CHN,156,INVALID,2
1,4480119,China Overseas Building Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: China Overseas Building Tower B, Source Complete Address: Shijingshan Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 北京中海大厦B座, Source Complete Address: 石景山路; 北京; 中国",Ready For Review,T4480119,,,,,,Shijingshan Road,Beijing,,Beijing,100043,China,CN,CHN,156,INVALID,2
1,4480120,Century Grand Metropolis,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Century Grand Metropolis, Source Complete Address: Century Avenue; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 世纪大都会, Source Complete Address: 世纪大道; 上海; 中国",Ready For Review,T4480120,,,,,,Century Avenue,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,2
1,4480121,Minsheng Financial Building,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Minsheng Financial Building, Source Complete Address: Intersection of Fuzhong San Road and Haitian Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 民生金融大厦, Source Complete Address: 福中三路与海田路交汇处; 深圳; 中国",Ready For Review,T4480121,,,,,,Intersection of Fuzhong San Road And Haitian Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480122,Zhongjian Fortune International Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Zhongjian Fortune International Center, Source Complete Address: Olympic Center South Area 3; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 中建财富国际中心, Source Complete Address: 奥体南区三号地; 北京; 中国",Ready For Review,T4480122,,,,,,Olympic Centre,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4480123,International Commerce Place,,"Addr_Line_1 Not In Standard Format -- Source Property Name: International Commerce Place, Source Complete Address: Xingang East Road; Guangzhou; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 合景环汇商业广场, Source Complete Address: 新港东路; 广州; 中国",Ready For Review,T4480123,,,,,,Xingang East Road,Guangzhou,,Guangdong,510220,China,CN,CHN,156,INVALID,2
1,4480124,Kexin Science Park Tower 4,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 科兴科学园四栋, Source Complete Address: 深圳; 中国",Ready For Review,T4480124,,,,,,15 Keyuan Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480125,Electric Development Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Electric Development Building, Source Complete Address: Xiaoyunli North Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 中电发展大厦, Source Complete Address: 霄云里南街; 北京; 中国",Ready For Review,T4480125,,,,,,Xiaoyunli North Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480126,Noble Centre,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Noble Centre, Source Complete Address: Intersection of Jintian Road and Fuzhong San Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 诺德中心, Source Complete Address: 金田路与福中三路交汇处; 深圳; 中国",Ready For Review,T4480126,,,,,,Intersection of Jintian Road And Fuzhong San Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480127,233 Xikang road,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 上海; 中国",Ready For Review,T4480127,,,,,,233 Xikang Road,Shanghai,,Shanghai,200040,China,CN,CHN,156,INVALID,3
1,4480128,Fortune Plaza,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 财富广场, Source Complete Address: 深南大道7002-4号; 深圳; 中国",Ready For Review,T4480128,,,,,,7002-4 Shennan Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480129,Sihang Tiandi Phase 1,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Sihang Tiandi Phase 1, Source Complete Address: Xizang North Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 四行天地一期, Source Complete Address: 西藏北路; 上海; 中国",Ready For Review,T4480129,,,,,,Xizang North Road,Shanghai,,Shanghai,200040,China,CN,CHN,156,INVALID,2
1,4480130,Hua Xia Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Hua Xia Building, Source Complete Address: 22 Jianguomennei; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 华夏大厦, Source Complete Address: 北京; 中国",Ready For Review,T4480130,,,,,,22 Jianguomennei,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4480131,China New Era Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: China New Era Building, Source Complete Address: Huayuan Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 新时代大厦, Source Complete Address: 北京; 中国",Ready For Review,T4480131,,,,,,Huayuan Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4480132,Beijing Bridge Mansion,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4480132,,,,,,28 East 2nd Ring Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480133,International Investment Building Seat C,,"Addr_Line_1 Not In Standard Format -- Source Property Name: International Investment Building Seat C, Source Complete Address: 0 Fuxingmennei Avenue; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4480133,,,,,,0 Fuxingmennei Avenue,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4480134,Clou Building Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Clou Building Tower B, Source Complete Address: Langshan 3rd Road; Shenzhen; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 科陆大厦B座, Source Complete Address: 深圳; 中国",Ready For Review,T4480134,,,,,,Langshan 3rd Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480135,Shining Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 世宁大厦, Source Complete Address: 北京; 中国",Ready For Review,T4480135,,,,,,35 Xue Yuan Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4480136,Tc Group Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Tc Group Tower, Source Complete Address: Taolin Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 通策大厦, Source Complete Address: 桃林路; 上海; 中国",Ready For Review,T4480136,,,,,,Taolin Road,Shanghai,,Shanghai,200135,China,CN,CHN,156,INVALID,3
1,4480137,U-Town Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: U-Town Center, Source Complete Address: No. 1 Sanfengbeili; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 悠唐国际写字楼, Source Complete Address: 三丰北里1号楼; 北京; 中国",Ready For Review,T4480137,,,,,,1 Sanfeng Beili,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4480138,Soho Shangdu North Tower,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 尚都SOHO北塔, Source Complete Address: 北京; 中国",Ready For Review,T4480138,,,,,,8 Dongdaqiao Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,3
1,4480139,Jingtai Mansion,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 824号, Source Complete Address: No.824; 北京; 中国",Ready For Review,T4480139,,,,,,24 Jianguomenwai Avenue,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480140,Shenzhen Stock Exchange Operate Center,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Shenzhen Stock Exchange Operate Center, Source Complete Address: Northwest of intersection of Shennan Road and Yitian Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 深交所营运中心, Source Complete Address: 深南大道与益田路交汇处西北角; 深圳; 中国",Ready For Review,T4480140,,,,,,Northwest of Intersection of Shennan Road And Yitian Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480141,Shitong International Plaza,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Shitong International Plaza, Source Complete Address: Zhoujiajing Dayuan; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 世通国际大厦, Source Complete Address: 周佳井大院; 北京; 中国",Ready For Review,T4480141,,,,,,Zhoujiajing Dayuan,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480142,Yihua Financial Technology Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Yihua Financial Technology Building, Source Complete Address: Xuefu Road; Shenzhen; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 怡化金融科技大厦, Source Complete Address: 深圳; 中国",Ready For Review,T4480142,,,,,,Xuefu Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4480143,Gemdale City Crown,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Gemdale City Crown, Source Complete Address: No. 2 Li Yuan Li North; Beijing; China",Ready For Review,T4480143,,,,,,2 Yi Jingyuan Beili,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4480144,Jiaming Maple Park,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Jiaming Maple Park, Source Complete Address: Northeast Corner of Jiuxianqiao Road and Dongfeng South Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 嘉铭东枫产业园, Source Complete Address: 酒仙桥路与东风南路交叉口东北侧; 北京; 中国",Ready For Review,T4480144,,,,,,Northeast Corner of Jiuxianqiao Road And Dongfeng South Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480145,Amazing City,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 嘉誉国际广场, Source Complete Address: 殷行路1280-1286; 上海; 中国",Ready For Review,T4480145,,,,,,1280-1286 Yinhang Road,Shanghai,,Shanghai,200082,China,CN,CHN,156,INVALID,2
1,4480146,Baihui Plaza,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 百汇广场, Source Complete Address: 中山五路193-215号; 广州; 中国",Ready For Review,T4480146,,,,,,193-215 Zhongshan Fifth Road,Guangzhou,,Guangdong,510030,China,CN,CHN,156,INVALID,3
1,4480147,Guangdong International Building (Gitic Plaza),,"Addr_Line_1 Not In Standard Format -- Source Property Name: 广东国际大厦, Source Complete Address: 环市东路339号; 广州; 中国",Ready For Review,T4480147,,,,,,339 Huanshi East Road,Guangzhou,,Guangdong,510095,China,CN,CHN,156,INVALID,3
1,4480148,Cdk,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Cdk, Source Complete Address: 0 Wangjing Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4480148,,,,,,0 Wangjing Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480149,Posco Center Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Posco Center Tower B, Source Complete Address: Wangjing Science And Technology Business Park; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 浦项中心B座, Source Complete Address: 大望京科技商务园区; 北京; 中国",Ready For Review,T4480149,,,,,,And Technology Business Park,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480150,Full Link Plaza,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Full Link Plaza, Source Complete Address: Chaowai Avenue 18; Beijing; China",Ready For Review,T4480150,,,,,,Chaowai Avenue 18,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4480151,Shanghai Century Link,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Shanghai Century Link, Source Complete Address: Century Avenue; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 世纪汇, Source Complete Address: 世纪大道; 上海; 中国",Ready For Review,T4480151,,,,,,Century Avenue,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,2
